STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-27-2016,8,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-05-2016,9,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-12-2016,10,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-19-2016,11,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-26-2016,12,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Apr-02-2016,13,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-09-2016,14,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-16-2016,15,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-23-2016,16,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-30-2016,17,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,May-07-2016,18,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,May-14-2016,19,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,May-21-2016,20,2015-16
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-08-2016,40,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-15-2016,41,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-22-2016,42,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-29-2016,43,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Nov-05-2016,44,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Nov-12-2016,45,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Nov-19-2016,46,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Nov-26-2016,47,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Dec-03-2016,48,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Dec-10-2016,49,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,Dec-17-2016,50,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Dec-24-2016,51,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Dec-31-2016,52,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-07-2017,1,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-14-2017,2,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-21-2017,3,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-28-2017,4,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-04-2017,5,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-11-2017,6,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-18-2017,7,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-25-2017,8,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-04-2017,9,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-11-2017,10,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-18-2017,11,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-25-2017,12,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Apr-01-2017,13,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Apr-08-2017,14,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-15-2017,15,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-22-2017,16,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-29-2017,17,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,May-06-2017,18,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,May-13-2017,19,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,May-20-2017,20,2016-17
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-07-2017,40,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-14-2017,41,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-21-2017,42,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-28-2017,43,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Nov-04-2017,44,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Nov-11-2017,45,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Nov-18-2017,46,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,Nov-25-2017,47,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,Dec-02-2017,48,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Dec-09-2017,49,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Dec-16-2017,50,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Dec-23-2017,51,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Dec-30-2017,52,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-06-2018,1,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-13-2018,2,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-20-2018,3,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-27-2018,4,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-03-2018,5,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-10-2018,6,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-17-2018,7,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-24-2018,8,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-03-2018,9,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-10-2018,10,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-17-2018,11,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Mar-24-2018,12,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Mar-31-2018,13,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-07-2018,14,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-14-2018,15,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-21-2018,16,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-28-2018,17,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,May-05-2018,18,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,May-12-2018,19,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,May-19-2018,20,2017-18
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-06-2018,40,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-13-2018,41,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-20-2018,42,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Oct-27-2018,43,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Nov-03-2018,44,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,Nov-10-2018,45,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,Nov-17-2018,46,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,Nov-24-2018,47,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,Dec-01-2018,48,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,Dec-08-2018,49,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Dec-15-2018,50,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Dec-22-2018,51,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Dec-29-2018,52,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-05-2019,1,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-12-2019,2,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-19-2019,3,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Jan-26-2019,4,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-02-2019,5,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-09-2019,6,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-16-2019,7,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Feb-23-2019,8,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-02-2019,9,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-09-2019,10,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-16-2019,11,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-23-2019,12,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Mar-30-2019,13,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Widespread,Apr-06-2019,14,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Regional,Apr-13-2019,15,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Local Activity,Apr-20-2019,16,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,Apr-27-2019,17,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,May-04-2019,18,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,May-11-2019,19,2018-19
New Jersey,http://www.nj.gov/health/cd/topics/flu.shtml,"Seasonal Influenza - Surveillance",Sporadic,May-18-2019,20,2018-19
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Oct-04-2003,40,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Oct-11-2003,41,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Oct-18-2003,42,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Oct-25-2003,43,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Nov-01-2003,44,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Local Activity,Nov-08-2003,45,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Local Activity,Nov-15-2003,46,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Widespread,Nov-22-2003,47,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Widespread,Nov-29-2003,48,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Widespread,Dec-06-2003,49,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Widespread,Dec-13-2003,50,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Widespread,Dec-20-2003,51,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Widespread,Dec-27-2003,52,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Jan-03-2004,53,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Jan-10-2004,1,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Jan-17-2004,2,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Jan-24-2004,3,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Jan-31-2004,4,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Feb-07-2004,5,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Feb-14-2004,6,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Feb-21-2004,7,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Feb-28-2004,8,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Mar-06-2004,9,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Mar-13-2004,10,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Mar-20-2004,11,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Mar-27-2004,12,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Apr-03-2004,13,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Apr-10-2004,14,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Apr-17-2004,15,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Apr-24-2004,16,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,May-01-2004,17,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,May-08-2004,18,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,May-15-2004,19,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,May-22-2004,20,2003-04
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Oct-09-2004,40,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Oct-16-2004,41,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Oct-23-2004,42,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Oct-30-2004,43,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Nov-06-2004,44,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Nov-13-2004,45,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Nov-20-2004,46,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Nov-27-2004,47,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Dec-04-2004,48,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",No Activity,Dec-11-2004,49,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Dec-18-2004,50,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Dec-25-2004,51,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Jan-01-2005,52,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Jan-08-2005,1,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Jan-15-2005,2,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Sporadic,Jan-22-2005,3,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Local Activity,Jan-29-2005,4,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Widespread,Feb-05-2005,5,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Widespread,Feb-12-2005,6,2004-05
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,"Flu in New Mexico",Regional,Feb-19-2005,7,2004-05
